OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_PUMA5_10|GEOID_PUMA5_10|NAMELSAD_PUMA5_10|AREALAND_PUMA5_10|AREAWATER_PUMA5_10|MTFCC_PUMA5_10|FUNCSTAT_PUMA5_10|AREALAND_PART|AREAWATER_PART
217704486135678|0400110|Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA|121486465|930687|G6120|S|217404486135744|0400113|Phoenix City (Northeast) PUMA|85609549|225348|G6120|S|152451|0
217704486135678|0400110|Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA|121486465|930687|G6120|S|217404486135745|0400117|Phoenix City (East) PUMA|61990396|318080|G6120|S|199739|0
217704486135053|0400111|Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA|3302403958|40971866|G6120|S|217404486135060|0400102|Maricopa County--Mesa City (North Central) PUMA|106482951|1566113|G6120|S|930131|406927
217704486135053|0400111|Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA|3302403958|40971866|G6120|S|217404486135697|0400109|Maricopa County--Tempe City (North) PUMA|63141342|308191|G6120|S|389151|72114
217704486135053|0400111|Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA|3302403958|40971866|G6120|S|217404486135678|0400110|Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA|121967077|940740|G6120|S|560410|0
217704486135053|0400111|Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA|3302403958|40971866|G6120|S|217404486135053|0400111|Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA|3300390336|40498170|G6120|S|3300187132|40491989
217704486135053|0400111|Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA|3302403958|40971866|G6120|S|217404486135059|0400112|Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA|608914892|439464|G6120|S|325096|367
217704486135053|0400111|Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA|3302403958|40971866|G6120|S|217404486135044|0400500|Yavapai County PUMA|21036513972|11485159|G6120|S|2530|469
217704486135053|0400111|Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA|3302403958|40971866|G6120|S|217404486135188|0400803|Pinal County (North)--Apache Junction City PUMA|1436193669|80504|G6120|S|9508|0
217704486135059|0400112|Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA|608386502|439097|G6120|S|217404486135678|0400110|Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA|121967077|940740|G6120|S|189056|0
217704486135059|0400112|Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA|608386502|439097|G6120|S|217404486135053|0400111|Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town PUMA|3300390336|40498170|G6120|S|46325|0
217704486135059|0400112|Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA|608386502|439097|G6120|S|217404486135059|0400112|Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA|608914892|439464|G6120|S|608145322|439097
217704486135059|0400112|Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA|608386502|439097|G6120|S|217404486135744|0400113|Phoenix City (Northeast) PUMA|85609549|225348|G6120|S|5799|0
217704486135744|0400113|Phoenix City (Northeast) PUMA|85378599|225348|G6120|S|217404486135678|0400110|Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA|121967077|940740|G6120|S|106134|0
217704486135744|0400113|Phoenix City (Northeast) PUMA|85378599|225348|G6120|S|217404486135059|0400112|Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA|608914892|439464|G6120|S|6387|0
217704486135744|0400113|Phoenix City (Northeast) PUMA|85378599|225348|G6120|S|217404486135744|0400113|Phoenix City (Northeast) PUMA|85609549|225348|G6120|S|85265999|225348
217704486135744|0400113|Phoenix City (Northeast) PUMA|85378599|225348|G6120|S|217404486135735|0400114|Phoenix City (Northeast Central) PUMA|62248975|57812|G6120|S|79|0
217704486135735|0400114|Phoenix City (Northeast Central) PUMA|62871042|57812|G6120|S|217404486135059|0400112|Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA|608914892|439464|G6120|S|438087|0
217704486135735|0400114|Phoenix City (Northeast Central) PUMA|62871042|57812|G6120|S|217404486135744|0400113|Phoenix City (Northeast) PUMA|85609549|225348|G6120|S|184059|0
217704486135735|0400114|Phoenix City (Northeast Central) PUMA|62871042|57812|G6120|S|217404486135735|0400114|Phoenix City (Northeast Central) PUMA|62248975|57812|G6120|S|62248896|57812
217704486135728|0400115|Phoenix City (Northwest Central) PUMA|56734067|71823|G6120|S|217404486135728|0400115|Phoenix City (Northwest Central) PUMA|56734067|71823|G6120|S|56734067|71823
217704486135878|0400116|Phoenix City (Uptown) PUMA|44501849|122280|G6120|S|217404486135878|0400116|Phoenix City (Uptown) PUMA|44501849|122280|G6120|S|44501849|122280
217704486135745|0400117|Phoenix City (East) PUMA|64242610|331653|G6120|S|217404486135678|0400110|Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town PUMA|121967077|940740|G6120|S|81707|10053
217704486135745|0400117|Phoenix City (East) PUMA|64242610|331653|G6120|S|217404486135744|0400113|Phoenix City (Northeast) PUMA|85609549|225348|G6120|S|1241|0
217704486135745|0400117|Phoenix City (East) PUMA|64242610|331653|G6120|S|217404486135745|0400117|Phoenix City (East) PUMA|61990396|318080|G6120|S|61560293|314355
217704486135745|0400117|Phoenix City (East) PUMA|64242610|331653|G6120|S|217404486135799|0400118|Phoenix City--Downtown & Sky Harbor International Airport PUMA|89725657|144414|G6120|S|2599369|7245
217704486135799|0400118|Phoenix City--Downtown & Sky Harbor International Airport PUMA|93258428|162673|G6120|S|217404486135697|0400109|Maricopa County--Tempe City (North) PUMA|63141342|308191|G6120|S|6090647|25946
217704486135799|0400118|Phoenix City--Downtown & Sky Harbor International Airport PUMA|93258428|162673|G6120|S|217404486135745|0400117|Phoenix City (East) PUMA|61990396|318080|G6120|S|102712|0
217704486135799|0400118|Phoenix City--Downtown & Sky Harbor International Airport PUMA|93258428|162673|G6120|S|217404486135799|0400118|Phoenix City--Downtown & Sky Harbor International Airport PUMA|89725657|144414|G6120|S|87028296|136727
217704486135799|0400118|Phoenix City--Downtown & Sky Harbor International Airport PUMA|93258428|162673|G6120|S|217404486135703|0400119|Phoenix City (South) PUMA|79594939|187948|G6120|S|36773|0
217704486135703|0400119|Phoenix City (South) PUMA|79603499|187948|G6120|S|217404486135697|0400109|Maricopa County--Tempe City (North) PUMA|63141342|308191|G6120|S|17471|0
217704486135703|0400119|Phoenix City (South) PUMA|79603499|187948|G6120|S|217404486135799|0400118|Phoenix City--Downtown & Sky Harbor International Airport PUMA|89725657|144414|G6120|S|43742|0
217704486135703|0400119|Phoenix City (South) PUMA|79603499|187948|G6120|S|217404486135703|0400119|Phoenix City (South) PUMA|79594939|187948|G6120|S|79538194|187948
217704486135703|0400119|Phoenix City (South) PUMA|79603499|187948|G6120|S|217404486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|162952582|1280167|G6120|S|4092|0
217704486135499|0400120|Phoenix City--Ahwatukee & South Mountain PUMA|143030538|291518|G6120|S|217404486135479|0400108|Maricopa County--Tempe (South) & Chandler (Northwest) Cities PUMA|70730114|416515|G6120|S|11174|0
217704486135499|0400120|Phoenix City--Ahwatukee & South Mountain PUMA|143030538|291518|G6120|S|217404486135697|0400109|Maricopa County--Tempe City (North) PUMA|63141342|308191|G6120|S|1826|0
217704486135499|0400120|Phoenix City--Ahwatukee & South Mountain PUMA|143030538|291518|G6120|S|217404486135703|0400119|Phoenix City (South) PUMA|79594939|187948|G6120|S|350|0
217704486135499|0400120|Phoenix City--Ahwatukee & South Mountain PUMA|143030538|291518|G6120|S|217404486135499|0400120|Phoenix City--Ahwatukee & South Mountain PUMA|142429488|291518|G6120|S|142135154|291518
217704486135499|0400120|Phoenix City--Ahwatukee & South Mountain PUMA|143030538|291518|G6120|S|217404486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|162952582|1280167|G6120|S|66804|0
217704486135499|0400120|Phoenix City--Ahwatukee & South Mountain PUMA|143030538|291518|G6120|S|217404486135042|0400134|Maricopa County (West) & Gila River Indian Community (Northwest) PUMA|16256615533|5754119|G6120|S|815230|0
217704486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|167231188|1280167|G6120|S|217404486135799|0400118|Phoenix City--Downtown & Sky Harbor International Airport PUMA|89725657|144414|G6120|S|43107|0
217704486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|167231188|1280167|G6120|S|217404486135703|0400119|Phoenix City (South) PUMA|79594939|187948|G6120|S|2204|0
217704486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|167231188|1280167|G6120|S|217404486135499|0400120|Phoenix City--Ahwatukee & South Mountain PUMA|142429488|291518|G6120|S|14225|0
217704486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|167231188|1280167|G6120|S|217404486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|162952582|1280167|G6120|S|162226625|1280167
217704486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|167231188|1280167|G6120|S|217404486135840|0400122|Phoenix City--Maryvale (East) PUMA|36893301|68769|G6120|S|3420318|0
217704486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|167231188|1280167|G6120|S|217404486135706|0400123|Phoenix City--Maryvale (West) PUMA|41622617|26847|G6120|S|1268294|0
217704486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|167231188|1280167|G6120|S|217404486135042|0400134|Maricopa County (West) & Gila River Indian Community (Northwest) PUMA|16256615533|5754119|G6120|S|256415|0
217704486135840|0400122|Phoenix City--Maryvale (East) PUMA|33488607|68769|G6120|S|217404486135840|0400122|Phoenix City--Maryvale (East) PUMA|36893301|68769|G6120|S|33471448|68769
217704486135840|0400122|Phoenix City--Maryvale (East) PUMA|33488607|68769|G6120|S|217404486135576|0400124|Maricopa County--Glendale City (South) PUMA|67428612|12953|G6120|S|17159|0
217704486135706|0400123|Phoenix City--Maryvale (West) PUMA|40916461|26847|G6120|S|217404486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|162952582|1280167|G6120|S|562245|0
217704486135706|0400123|Phoenix City--Maryvale (West) PUMA|40916461|26847|G6120|S|217404486135706|0400123|Phoenix City--Maryvale (West) PUMA|41622617|26847|G6120|S|40354216|26847
217704486135576|0400124|Maricopa County--Glendale City (South) PUMA|66768692|12953|G6120|S|217404486135840|0400122|Phoenix City--Maryvale (East) PUMA|36893301|68769|G6120|S|1535|0
217704486135576|0400124|Maricopa County--Glendale City (South) PUMA|66768692|12953|G6120|S|217404486135706|0400123|Phoenix City--Maryvale (West) PUMA|41622617|26847|G6120|S|107|0
217704486135576|0400124|Maricopa County--Glendale City (South) PUMA|66768692|12953|G6120|S|217404486135576|0400124|Maricopa County--Glendale City (South) PUMA|67428612|12953|G6120|S|66683931|12953
217704486135576|0400124|Maricopa County--Glendale City (South) PUMA|66768692|12953|G6120|S|217404486135049|0400132|Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA|368291578|519817|G6120|S|59389|0
217704486135576|0400124|Maricopa County--Glendale City (South) PUMA|66768692|12953|G6120|S|217404486135058|0400133|Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities PUMA|100285644|786607|G6120|S|23730|0
217704486135890|0400125|Phoenix City (West) PUMA|41416646|223488|G6120|S|217404486135576|0400124|Maricopa County--Glendale City (South) PUMA|67428612|12953|G6120|S|48973|0
217704486135890|0400125|Phoenix City (West) PUMA|41416646|223488|G6120|S|217404486135890|0400125|Phoenix City (West) PUMA|41274129|210977|G6120|S|41274129|210977
217704486135890|0400125|Phoenix City (West) PUMA|41416646|223488|G6120|S|217404486135628|0400126|Maricopa County--Glendale City (North) PUMA|82266367|977759|G6120|S|93544|12511
217704486135628|0400126|Maricopa County--Glendale City (North) PUMA|81903710|965248|G6120|S|217404486135628|0400126|Maricopa County--Glendale City (North) PUMA|82266367|977759|G6120|S|81603821|965248
217704486135628|0400126|Maricopa County--Glendale City (North) PUMA|81903710|965248|G6120|S|217404486135596|0400127|Maricopa County--Peoria City (South & Central) PUMA|73760433|14365|G6120|S|214852|0
217704486135628|0400126|Maricopa County--Glendale City (North) PUMA|81903710|965248|G6120|S|217404486135658|0400128|Phoenix City (North) PUMA|74901634|33898|G6120|S|85037|0
217704486135596|0400127|Maricopa County--Peoria City (South & Central) PUMA|73416922|15672|G6120|S|217404486135628|0400126|Maricopa County--Glendale City (North) PUMA|82266367|977759|G6120|S|269464|0
217704486135596|0400127|Maricopa County--Peoria City (South & Central) PUMA|73416922|15672|G6120|S|217404486135596|0400127|Maricopa County--Peoria City (South & Central) PUMA|73760433|14365|G6120|S|72959757|14365
217704486135596|0400127|Maricopa County--Peoria City (South & Central) PUMA|73416922|15672|G6120|S|217404486135052|0400129|Phoenix (Far North) & Peoria (Northwest) Cities PUMA|654142262|4696658|G6120|S|120448|0
217704486135596|0400127|Maricopa County--Peoria City (South & Central) PUMA|73416922|15672|G6120|S|217404486135051|0400130|Maricopa County--El Mirage City & Sun City PUMA|114050300|744664|G6120|S|67253|1307
217704486135658|0400128|Phoenix City (North) PUMA|75087801|33898|G6120|S|217404486135628|0400126|Maricopa County--Glendale City (North) PUMA|82266367|977759|G6120|S|299297|0
217704486135658|0400128|Phoenix City (North) PUMA|75087801|33898|G6120|S|217404486135658|0400128|Phoenix City (North) PUMA|74901634|33898|G6120|S|74686033|33898
217704486135658|0400128|Phoenix City (North) PUMA|75087801|33898|G6120|S|217404486135052|0400129|Phoenix (Far North) & Peoria (Northwest) Cities PUMA|654142262|4696658|G6120|S|102471|0
217704486135052|0400129|Phoenix (Far North) & Peoria (Northwest) Cities PUMA|653998840|3936592|G6120|S|217404486135628|0400126|Maricopa County--Glendale City (North) PUMA|82266367|977759|G6120|S|241|0
217704486135052|0400129|Phoenix (Far North) & Peoria (Northwest) Cities PUMA|653998840|3936592|G6120|S|217404486135658|0400128|Phoenix City (North) PUMA|74901634|33898|G6120|S|130564|0
217704486135052|0400129|Phoenix (Far North) & Peoria (Northwest) Cities PUMA|653998840|3936592|G6120|S|217404486135052|0400129|Phoenix (Far North) & Peoria (Northwest) Cities PUMA|654142262|4696658|G6120|S|653849066|3936566
217704486135052|0400129|Phoenix (Far North) & Peoria (Northwest) Cities PUMA|653998840|3936592|G6120|S|217404486135051|0400130|Maricopa County--El Mirage City & Sun City PUMA|114050300|744664|G6120|S|18969|0
217704486135052|0400129|Phoenix (Far North) & Peoria (Northwest) Cities PUMA|653998840|3936592|G6120|S|217404486135042|0400134|Maricopa County (West) & Gila River Indian Community (Northwest) PUMA|16256615533|5754119|G6120|S|0|26
217704486135051|0400130|Maricopa County--El Mirage & Sun City PUMA|113890792|743357|G6120|S|217404486135596|0400127|Maricopa County--Peoria City (South & Central) PUMA|73760433|14365|G6120|S|585824|0
217704486135051|0400130|Maricopa County--El Mirage & Sun City PUMA|113890792|743357|G6120|S|217404486135052|0400129|Phoenix (Far North) & Peoria (Northwest) Cities PUMA|654142262|4696658|G6120|S|31786|0
217704486135051|0400130|Maricopa County--El Mirage & Sun City PUMA|113890792|743357|G6120|S|217404486135051|0400130|Maricopa County--El Mirage City & Sun City PUMA|114050300|744664|G6120|S|112464609|743357
217704486135051|0400130|Maricopa County--El Mirage & Sun City PUMA|113890792|743357|G6120|S|217404486135050|0400131|Maricopa County--Surprise City (Central) PUMA|98961217|118533|G6120|S|48926|0
217704486135051|0400130|Maricopa County--El Mirage & Sun City PUMA|113890792|743357|G6120|S|217404486135049|0400132|Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA|368291578|519817|G6120|S|67517|0
217704486135051|0400130|Maricopa County--El Mirage & Sun City PUMA|113890792|743357|G6120|S|217404486135042|0400134|Maricopa County (West) & Gila River Indian Community (Northwest) PUMA|16256615533|5754119|G6120|S|692130|0
217704486135050|0400131|Maricopa County--Surprise City (Central) PUMA|98832085|118533|G6120|S|217404486135050|0400131|Maricopa County--Surprise City (Central) PUMA|98961217|118533|G6120|S|98832085|118533
