OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_UA_20|GEOID_UA_20|NAMELSAD_UA_20|AREALAND_UA_20|AREAWATER_UA_20|MTFCC_UA_20|FUNCSTAT_UA_20|AREALAND_PART|AREAWATER_PART
217704486135499|0400120|Phoenix City--Ahwatukee & South Mountain PUMA|143030538|291518|G6120|S||||||||72151106|1623
217704486135499|0400120|Phoenix City--Ahwatukee & South Mountain PUMA|143030538|291518|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|70879432|289895
217704486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|167231188|1280167|G6120|S||||||||32805027|476802
217704486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|167231188|1280167|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|80994923|785632
217704486135547|0400121|Phoenix (Southwest) & Tolleson Cities PUMA|167231188|1280167|G6120|S|2707032391317794|69192|Phoenix West--Goodyear--Avondale, AZ Urban Area|330516491|1003179|G3500|S|53431238|17733
217704486135840|0400122|Phoenix City--Maryvale (East) PUMA|33488607|68769|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|33488607|68769
217704486135706|0400123|Phoenix City--Maryvale (West) PUMA|40916461|26847|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|14622884|24992
217704486135706|0400123|Phoenix City--Maryvale (West) PUMA|40916461|26847|G6120|S|2707032391317794|69192|Phoenix West--Goodyear--Avondale, AZ Urban Area|330516491|1003179|G3500|S|26293577|1855
217704486135576|0400124|Maricopa County--Glendale City (South) PUMA|66768692|12953|G6120|S||||||||3524633|0
217704486135576|0400124|Maricopa County--Glendale City (South) PUMA|66768692|12953|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|63244059|12953
217704486135890|0400125|Phoenix City (West) PUMA|41416646|223488|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|41416646|223488
217704486135628|0400126|Maricopa County--Glendale City (North) PUMA|81903710|965248|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|81903710|965248
217704486135596|0400127|Maricopa County--Peoria City (South & Central) PUMA|73416922|15672|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|73416922|15672
217704486135658|0400128|Phoenix City (North) PUMA|75087801|33898|G6120|S||||||||970102|0
217704486135658|0400128|Phoenix City (North) PUMA|75087801|33898|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|74117699|33898
217704486135052|0400129|Phoenix (Far North) & Peoria (Northwest) Cities PUMA|653998840|3936592|G6120|S||||||||502645072|3854630
217704486135052|0400129|Phoenix (Far North) & Peoria (Northwest) Cities PUMA|653998840|3936592|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|151353768|81962
217704486135051|0400130|Maricopa County--El Mirage & Sun City PUMA|113890792|743357|G6120|S||||||||11793595|38289
217704486135051|0400130|Maricopa County--El Mirage & Sun City PUMA|113890792|743357|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|102097197|705068
217704486135050|0400131|Maricopa County--Surprise City (Central) PUMA|98832085|118533|G6120|S||||||||12516848|19557
217704486135050|0400131|Maricopa County--Surprise City (Central) PUMA|98832085|118533|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|85034691|98976
217704486135050|0400131|Maricopa County--Surprise City (Central) PUMA|98832085|118533|G6120|S|2707032391317794|69192|Phoenix West--Goodyear--Avondale, AZ Urban Area|330516491|1003179|G3500|S|1280546|0
217704486135049|0400132|Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA|369663671|519817|G6120|S||||||||208929763|310842
217704486135049|0400132|Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA|369663671|519817|G6120|S|2707032391317802|33960|Goodyear South, AZ Urban Area|24857623|0|G3500|S|12697411|0
217704486135049|0400132|Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA|369663671|519817|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|528189|0
217704486135049|0400132|Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA|369663671|519817|G6120|S|2707032391317794|69192|Phoenix West--Goodyear--Avondale, AZ Urban Area|330516491|1003179|G3500|S|147508308|208975
217704486135058|0400133|Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities PUMA|100692029|786607|G6120|S||||||||29365645|11991
217704486135058|0400133|Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities PUMA|100692029|786607|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|2568485|0
217704486135058|0400133|Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities PUMA|100692029|786607|G6120|S|2707032391317794|69192|Phoenix West--Goodyear--Avondale, AZ Urban Area|330516491|1003179|G3500|S|68757899|774616
217704486135042|0400134|Maricopa County (West) & Gila River Indian Community (Northwest) PUMA|16255098135|6499349|G6120|S||||||||16136998785|6394164
217704486135042|0400134|Maricopa County (West) & Gila River Indian Community (Northwest) PUMA|16255098135|6499349|G6120|S|270701231876573|11134|Buckeye, AZ Urban Area|20154863|0|G3500|S|20154863|0
217704486135042|0400134|Maricopa County (West) & Gila River Indian Community (Northwest) PUMA|16255098135|6499349|G6120|S|2707032391317798|11139|Buckeye North, AZ Urban Area|7276729|0|G3500|S|7276729|0
217704486135042|0400134|Maricopa County (West) & Gila River Indian Community (Northwest) PUMA|16255098135|6499349|G6120|S|2707032391317802|33960|Goodyear South, AZ Urban Area|24857623|0|G3500|S|12160212|0
217704486135042|0400134|Maricopa County (West) & Gila River Indian Community (Northwest) PUMA|16255098135|6499349|G6120|S|2707032391317810|68499|Peoria, AZ Urban Area|18768067|47510|G3500|S|18768067|47510
217704486135042|0400134|Maricopa County (West) & Gila River Indian Community (Northwest) PUMA|16255098135|6499349|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|14300512|55723
217704486135042|0400134|Maricopa County (West) & Gila River Indian Community (Northwest) PUMA|16255098135|6499349|G6120|S|2707032391317794|69192|Phoenix West--Goodyear--Avondale, AZ Urban Area|330516491|1003179|G3500|S|33244923|0
217704486135042|0400134|Maricopa County (West) & Gila River Indian Community (Northwest) PUMA|16255098135|6499349|G6120|S|270701231876579|95158|Wickenburg, AZ Urban Area|12194044|1952|G3500|S|12194044|1952
2177029730300537|0400135|Maricopa County--Gilbert (South) & Queen Creek Towns PUMA|168804584|99735|G6120|S||||||||21810127|46011
2177029730300537|0400135|Maricopa County--Gilbert (South) & Queen Creek Towns PUMA|168804584|99735|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|146994457|53724
217704486125849|0400400|Gila, Graham, Greenlee Counties PUMA|29063160620|158331589|G6120|S||||||||28979004549|158305180
217704486125849|0400400|Gila, Graham, Greenlee Counties PUMA|29063160620|158331589|G6120|S|270701210045529|33679|Globe, AZ Urban Area|21079174|634|G3500|S|21079174|634
217704486125849|0400400|Gila, Graham, Greenlee Counties PUMA|29063160620|158331589|G6120|S|270701210045530|68158|Payson, AZ Urban Area|35999080|18536|G3500|S|35999080|18536
217704486125849|0400400|Gila, Graham, Greenlee Counties PUMA|29063160620|158331589|G6120|S|270701215756403|77095|Safford, AZ Urban Area|27077817|7239|G3500|S|27077817|7239
217704486135044|0400500|Coconino County PUMA|48216135399|116631422|G6120|S||||||||48090496373|116491894
217704486135044|0400500|Coconino County PUMA|48216135399|116631422|G6120|S|270701204815658|29818|Flagstaff, AZ Urban Area|75789980|78821|G3500|S|75789980|78821
217704486135044|0400500|Coconino County PUMA|48216135399|116631422|G6120|S|2707032391317809|60663|Munds Park, AZ Urban Area|3093852|0|G3500|S|3093852|0
217704486135044|0400500|Coconino County PUMA|48216135399|116631422|G6120|S|270701204815659|66808|Page, AZ Urban Area|18600590|0|G3500|S|18600590|0
217704486135044|0400500|Coconino County PUMA|48216135399|116631422|G6120|S|270701204815660|80470|Sedona, AZ Urban Area|32297893|60707|G3500|S|13755321|60707
217704486135044|0400500|Coconino County PUMA|48216135399|116631422|G6120|S|270701204815661|88705|Tuba City, AZ Urban Area|14399283|0|G3500|S|14399283|0
2177029730300549|0400601|Mohave County North--City of Kingman & Bullhead City PUMA|22629839643|260770734|G6120|S||||||||22524702785|259967170
2177029730300549|0400601|Mohave County North--City of Kingman & Bullhead City PUMA|22629839643|260770734|G6120|S|270701236583145|11431|Bullhead City, AZ--NV Urban Area|91669615|1447784|G3500|S|46715639|803564
2177029730300549|0400601|Mohave County North--City of Kingman & Bullhead City PUMA|22629839643|260770734|G6120|S|270701236583147|45127|Kingman, AZ Urban Area|58382216|0|G3500|S|58382216|0
2177029730300549|0400601|Mohave County North--City of Kingman & Bullhead City PUMA|22629839643|260770734|G6120|S|27070679602438|56413|Mesquite, NV--AZ Urban Area|25823275|0|G3500|S|39003|0
2177029730300546|0400602|Mohave County South--Lake Havasu City PUMA|11900185139|72630912|G6120|S||||||||11767071555|72428619
2177029730300546|0400602|Mohave County South--Lake Havasu City PUMA|11900185139|72630912|G6120|S|270701236583145|11431|Bullhead City, AZ--NV Urban Area|91669615|1447784|G3500|S|41107717|0
2177029730300546|0400602|Mohave County South--Lake Havasu City PUMA|11900185139|72630912|G6120|S|270701236583148|46747|Lake Havasu City, AZ Urban Area|87507009|118649|G3500|S|87507009|118649
2177029730300546|0400602|Mohave County South--Lake Havasu City PUMA|11900185139|72630912|G6120|S|270701236583149|61435|Needles, CA--AZ Urban Area|14377299|452818|G3500|S|4498858|83644
2177029730300535|0400701|La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities PUMA|25704507570|49419058|G6120|S||||||||25639591636|49312383
2177029730300535|0400701|La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities PUMA|25704507570|49419058|G6120|S|27070435571718|08623|Blythe, CA--AZ Urban Area|16059355|110393|G3500|S|1530843|2032
2177029730300535|0400701|La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities PUMA|25704507570|49419058|G6120|S|2707032391317818|16830|Cienega Springs, AZ Urban Area|8288459|0|G3500|S|8288459|0
2177029730300535|0400701|La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities PUMA|25704507570|49419058|G6120|S|270701220421411|67645|Parker, AZ--CA Urban Area|11877771|74887|G3500|S|4323224|23686
2177029730300535|0400701|La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities PUMA|25704507570|49419058|G6120|S|270701220421412|72937|Quartzsite, AZ Urban Area|8473647|0|G3500|S|8473647|0
2177029730300535|0400701|La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities PUMA|25704507570|49419058|G6120|S|270701278580318|79120|San Luis, AZ Urban Area|9567919|54603|G3500|S|9567919|54603
2177029730300535|0400701|La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities PUMA|25704507570|49419058|G6120|S|270701278580320|82981|Somerton, AZ Urban Area|5246042|8514|G3500|S|5246042|8514
2177029730300535|0400701|La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities PUMA|25704507570|49419058|G6120|S|270701278580321|98020|Yuma, AZ--CA Urban Area|137158796|292400|G3500|S|27485800|17840
217704486135188|0400803|Pinal County (North)--Apache Junction City PUMA|1436189494|80504|G6120|S||||||||1306105607|63466
217704486135188|0400803|Pinal County (North)--Apache Junction City PUMA|1436189494|80504|G6120|S|2707032391317801|33742|Gold Canyon, AZ Urban Area|20381511|0|G3500|S|20381511|0
217704486135188|0400803|Pinal County (North)--Apache Junction City PUMA|1436189494|80504|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|109702376|17038
217704486135047|0400805|Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA|8035041598|20689250|G6120|S||||||||7980353198|20669533
217704486135047|0400805|Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA|8035041598|20689250|G6120|S|270701260232061|14401|Casa Grande, AZ Urban Area|55593619|0|G3500|S|4109368|0
217704486135047|0400805|Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA|8035041598|20689250|G6120|S|270701260232062|19882|Coolidge, AZ Urban Area|10720219|19717|G3500|S|10720219|19717
217704486135047|0400805|Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA|8035041598|20689250|G6120|S|270701260232064|29980|Florence East, AZ Urban Area|6876834|0|G3500|S|6876834|0
217704486135047|0400805|Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA|8035041598|20689250|G6120|S|2707032391317797|30073|Florence West, AZ Urban Area|15214599|0|G3500|S|15214599|0
217704486135047|0400805|Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities PUMA|8035041598|20689250|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|17767380|0
217704486135040|0400807|Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA|4323891336|1573925|G6120|S||||||||4226951398|1193053
217704486135040|0400807|Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA|4323891336|1573925|G6120|S|270701260232060|03088|Arizona City, AZ Urban Area|11238099|198208|G3500|S|11238099|198208
217704486135040|0400807|Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA|4323891336|1573925|G6120|S|270701260232061|14401|Casa Grande, AZ Urban Area|55593619|0|G3500|S|51484251|0
217704486135040|0400807|Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA|4323891336|1573925|G6120|S|270704485564457|54477|Maricopa, AZ Urban Area|34187863|182664|G3500|S|34187863|182664
217704486135040|0400807|Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities PUMA|4323891336|1573925|G6120|S|270701231876576|69184|Phoenix--Mesa--Scottsdale, AZ Urban Area|2876131867|8942624|G3500|S|29725|0
217704486135032|0400900|Cochise & Santa Cruz Counties--Sierra Vista City PUMA|19285031344|20732809|G6120|S||||||||19149517421|20666764
217704486135032|0400900|Cochise & Santa Cruz Counties--Sierra Vista City PUMA|19285031344|20732809|G6120|S|270701053753653|06949|Benson, AZ Urban Area|7028637|4137|G3500|S|7028637|4137
217704486135032|0400900|Cochise & Santa Cruz Counties--Sierra Vista City PUMA|19285031344|20732809|G6120|S|270701053753654|07813|Bisbee, AZ Urban Area|8165838|0|G3500|S|8165838|0
217704486135032|0400900|Cochise & Santa Cruz Counties--Sierra Vista City PUMA|19285031344|20732809|G6120|S|270701053753655|24499|Douglas, AZ Urban Area|14195977|0|G3500|S|14195977|0
217704486135032|0400900|Cochise & Santa Cruz Counties--Sierra Vista City PUMA|19285031344|20732809|G6120|S|270701139087988|63325|Nogales, AZ Urban Area|32871111|26000|G3500|S|32871111|26000
217704486135032|0400900|Cochise & Santa Cruz Counties--Sierra Vista City PUMA|19285031344|20732809|G6120|S|270701053753656|81901|Sierra Vista, AZ Urban Area|73252360|35908|G3500|S|73252360|35908
2177029730300548|0401000|Navajo & Apache Counties PUMA|54772547249|78276539|G6120|S||||||||54659070696|77728564
2177029730300548|0401000|Navajo & Apache Counties PUMA|54772547249|78276539|G6120|S|2707032391317800|38060|Heber-Overgaard, AZ Urban Area|23887619|0|G3500|S|23887619|0
2177029730300548|0401000|Navajo & Apache Counties PUMA|54772547249|78276539|G6120|S|2707032391317805|69562|Pinetop-Lakeside, AZ Urban Area|37701483|547975|G3500|S|37701483|547975
2177029730300548|0401000|Navajo & Apache Counties PUMA|54772547249|78276539|G6120|S|270701241011450|81712|Show Low, AZ Urban Area|32635191|0|G3500|S|32635191|0
2177029730300548|0401000|Navajo & Apache Counties PUMA|54772547249|78276539|G6120|S|270701241011451|82684|Snowflake, AZ Urban Area|9831498|0|G3500|S|9831498|0
2177029730300548|0401000|Navajo & Apache Counties PUMA|54772547249|78276539|G6120|S|270701204815662|96616|Winslow, AZ Urban Area|9420762|0|G3500|S|9420762|0
2177029730300547|0401101|Yuma County--Yuma City PUMA|222316489|385731|G6120|S||||||||115655576|160887
2177029730300547|0401101|Yuma County--Yuma City PUMA|222316489|385731|G6120|S|270701278580321|98020|Yuma, AZ--CA Urban Area|137158796|292400|G3500|S|106660913|224844
2177029730300533|0401901|Pima County (West) PUMA|18384995744|1461753|G6120|S||||||||18291576490|1461753
2177029730300533|0401901|Pima County (West) PUMA|18384995744|1461753|G6120|S|2707032391317806|35245|Green Valley, AZ Urban Area|52226785|39434|G3500|S|15136593|0
