OID_ZCTA5_10|GEOID_ZCTA5_10|NAMELSAD_ZCTA5_10|AREALAND_ZCTA5_10|AREAWATER_ZCTA5_10|MTFCC_ZCTA5_10|CLASSFP_ZCTA5_10|FUNCSTAT_ZCTA5_10|OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|AREALAND_PART|AREAWATER_PART
||||||||221704257876215|11509|ZCTA5 11509|2176968|714210|G6350|B5|S|0|18845
||||||||221704257876278|11542|ZCTA5 11542|17405851|630147|G6350|B5|S|0|5322
||||||||221704257876335|11559|ZCTA5 11559|10769885|2607063|G6350|B5|S|0|163388
||||||||221704257876358|11561|ZCTA5 11561|10390887|1578753|G6350|B5|S|0|629161
||||||||221704257876685|11598|ZCTA5 11598|5015148|256446|G6350|B5|S|0|9368
||||||||221704257876707|11691|ZCTA5 11691|6949954|254400|G6350|B5|S|0|141012
||||||||221704257876732|11692|ZCTA5 11692|2631023|255912|G6350|B5|S|0|29118
||||||||221704257876764|11702|ZCTA5 11702|29799898|38665347|G6350|B5|S|6315387|37582243
||||||||221704257876787|11706|ZCTA5 11706|43849806|16470055|G6350|B5|S|0|13371539
||||||||221704257876799|11713|ZCTA5 11713|14459866|211385|G6350|B5|S|0|55583
||||||||221704257877295|11758|ZCTA5 11758|31055838|18040074|G6350|B5|S|3719505|16353546
||||||||221704257877325|11770|ZCTA5 11770|1565434|0|G6350|B5|S|13886|0
||||||||221704257877400|11793|ZCTA5 11793|25529176|4756441|G6350|B5|S|1558281|4024673
||||||||221704257877442|11940|ZCTA5 11940|12977231|1053642|G6350|B5|S|0|656642
||||||||221704257877444|11942|ZCTA5 11942|21981456|8867946|G6350|B5|S|0|6816950
||||||||221704257877451|11946|ZCTA5 11946|34968188|19719460|G6350|B5|S|144|13326254
||||||||221704257877467|11954|ZCTA5 11954|47993315|47630876|G6350|B5|S|0|683
||||||||221704257877469|11956|ZCTA5 11956|3284726|4838698|G6350|B5|S|0|4688943
||||||||221704257877474|11959|ZCTA5 11959|15840043|2021841|G6350|B5|S|0|905198
||||||||221704257877475|11960|ZCTA5 11960|5145914|190630|G6350|B5|S|0|196
||||||||221704257877487|11963|ZCTA5 11963|37770312|12728804|G6350|B5|S|0|185486
||||||||221704257877501|11968|ZCTA5 11968|69691046|28278707|G6350|B5|S|0|13302122
||||||||221704257877512|11977|ZCTA5 11977|14878960|245257|G6350|B5|S|0|14133
||||||||221704257877516|11978|ZCTA5 11978|26341052|6130181|G6350|B5|S|0|4608801
||||||||221704257877537|12015|ZCTA5 12015|39136758|5448544|G6350|B5|S|0|3711806
||||||||221704257877583|12051|ZCTA5 12051|46408206|3675127|G6350|B5|S|0|2990229
||||||||221704257877710|12124|ZCTA5 12124|4032910|1774876|G6350|B5|S|0|1764476
||||||||221704257877721|12134|ZCTA5 12134|489519944|14988554|G6350|B5|S|0|8693865
||||||||221704257877810|12173|ZCTA5 12173|42262827|4554025|G6350|B5|S|0|4501059
||||||||221704257877900|12192|ZCTA5 12192|41824891|1067851|G6350|B5|S|0|1008273
||||||||221704257877959|12401|ZCTA5 12401|152542126|3387752|G6350|B5|S|0|3172
||||||||221704257877992|12414|ZCTA5 12414|161006505|11161864|G6350|B5|S|0|9392073
||||||||221704257878082|12458|ZCTA5 12458|102320889|6042022|G6350|B5|S|0|5809344
||||||||221704257878118|12481|ZCTA5 12481|33053825|12960366|G6350|B5|S|0|12441076
||||||||221704257878190|12526|ZCTA5 12526|83910235|4190812|G6350|B5|S|0|3772984
||||||||221704257878215|12534|ZCTA5 12534|229433122|10511548|G6350|B5|S|0|7398983
||||||||221704257878247|12550|ZCTA5 12550|89816424|1652550|G6350|B5|S|157|262479
||||||||221704257878263|12553|ZCTA5 12553|62589085|2665349|G6350|B5|S|25341|52677
||||||||221704257878338|12583|ZCTA5 12583|30224561|6034641|G6350|B5|S|0|5834008
||||||||221704257878571|12765|ZCTA5 12765|28907005|6157023|G6350|B5|S|0|6034836
||||||||221704257878649|12814|ZCTA5 12814|116654052|44489403|G6350|B5|S|3161|43701118
||||||||221704257878656|12819|ZCTA5 12819|54789010|3106327|G6350|B5|S|0|2222003
||||||||221704257878659|12822|ZCTA5 12822|175717606|4008169|G6350|B5|S|0|104492
||||||||221704257878662|12824|ZCTA5 12824|55624484|1329622|G6350|B5|S|0|27340
||||||||221704257878664|12827|ZCTA5 12827|318109184|4619552|G6350|B5|S|0|733156
||||||||221704257878683|12835|ZCTA5 12835|262001662|25651557|G6350|B5|S|0|20711938
||||||||221704257878706|12844|ZCTA5 12844|7800860|11996005|G6350|B5|S|0|11996005
||||||||221704257878711|12845|ZCTA5 12845|116632498|19649733|G6350|B5|S|0|17904646
||||||||221704257878736|12852|ZCTA5 12852|512694484|15584505|G6350|B5|S|195263997|1622578
||||||||221704257878749|12861|ZCTA5 12861|83066092|6804325|G6350|B5|S|0|5338570
||||||||221704257878820|12883|ZCTA5 12883|219083666|8050919|G6350|B5|S|0|2699965
||||||||221704257878838|12887|ZCTA5 12887|232314596|8803970|G6350|B5|S|0|6064898
||||||||221704257878892|12921|ZCTA5 12921|82158523|347807|G6350|B5|S|357|0
||||||||221704257879020|12986|ZCTA5 12986|742152849|72471729|G6350|B5|S|36185|0
||||||||221704257879052|13021|ZCTA5 13021|308682308|25944682|G6350|B5|S|0|25360255
||||||||221704257879094|13034|ZCTA5 13034|63410099|2453879|G6350|B5|S|373|2210743
||||||||221704257879199|13088|ZCTA5 13088|21578630|4739489|G6350|B5|S|0|4694490
||||||||221704257879216|13110|ZCTA5 13110|62488856|8351612|G6350|B5|S|0|8324435
||||||||221704257879229|13118|ZCTA5 13118|266745629|2691362|G6350|B5|S|0|2169385
||||||||221704257879266|13141|ZCTA5 13141|37343172|940530|G6350|B5|S|0|788862
||||||||221704257879299|13148|ZCTA5 13148|161243881|12837339|G6350|B5|S|132|3843006
||||||||221704257879343|13204|ZCTA5 13204|11023686|1328420|G6350|B5|S|0|1202636
||||||||221704257879355|13209|ZCTA5 13209|33867916|6498515|G6350|B5|S|0|6257957
||||||||221704257879478|13326|ZCTA5 13326|238415670|17757389|G6350|B5|S|0|16298179
||||||||221704257879641|13439|ZCTA5 13439|227574505|9092810|G6350|B5|S|0|7758357
||||||||221704257879779|13607|ZCTA5 13607|42320433|24300290|G6350|B5|S|24245|20600704
||||||||221704257879780|13608|ZCTA5 13608|105663914|1397759|G6350|B5|S|35240|0
||||||||221704257879816|13619|ZCTA5 13619|291892398|4930913|G6350|B5|S|1648776|0
||||||||221704257879824|13622|ZCTA5 13622|136978346|3283658|G6350|B5|S|0|20158
||||||||221704257879832|13624|ZCTA5 13624|163995893|43237931|G6350|B5|S|12957|40987201
||||||||221704257879848|13640|ZCTA5 13640|31905314|17054876|G6350|B5|S|110927|16382612
||||||||221704257879849|13641|ZCTA5 13641|1060051|8901|G6350|B5|S|0|4176
||||||||221704257879850|13642|ZCTA5 13642|489683133|11011723|G6350|B5|S|36822157|771759
||||||||221704257879853|13646|ZCTA5 13646|272000889|64083246|G6350|B5|S|0|38668816
||||||||221704257879868|13658|ZCTA5 13658|206497226|5483896|G6350|B5|S|0|5212043
||||||||221704257879878|13662|ZCTA5 13662|231132291|68768246|G6350|B5|S|0|52662106
||||||||221704257879880|13665|ZCTA5 13665|93222396|349322|G6350|B5|S|63824|0
||||||||221704257879891|13669|ZCTA5 13669|262831774|48271663|G6350|B5|S|3226|43883192
||||||||221704257879896|13673|ZCTA5 13673|105635130|104792|G6350|B5|S|5107191|0
||||||||221704257879921|13694|ZCTA5 13694|46882606|10582820|G6350|B5|S|0|9294455
||||||||221704257880274|14072|ZCTA5 14072|72926985|1901802|G6350|B5|S|0|1699323
||||||||221704257880285|14092|ZCTA5 14092|54929052|6340237|G6350|B5|S|0|6324444
||||||||221704257880308|14120|ZCTA5 14120|84477674|1313447|G6350|B5|S|0|376295
||||||||221704257880340|14174|ZCTA5 14174|60188737|11298171|G6350|B5|S|0|2795148
||||||||221704257880399|14301|ZCTA5 14301|5355303|219591|G6350|B5|S|0|170478
||||||||221704257880402|14303|ZCTA5 14303|7027240|1352393|G6350|B5|S|0|1352393
||||||||221704257880403|14304|ZCTA5 14304|55797828|2876814|G6350|B5|S|0|2876814
||||||||221704257880404|14305|ZCTA5 14305|20295343|250773|G6350|B5|S|0|187123
||||||||221704257880410|14418|ZCTA5 14418|97406534|96315|G6350|B5|S|15877|0
||||||||221704257880417|14424|ZCTA5 14424|335371937|450359|G6350|B5|S|13781|0
||||||||221704257880425|14435|ZCTA5 14435|94392158|3933515|G6350|B5|S|0|3913984
||||||||221704257880512|14454|ZCTA5 14454|123298966|3063541|G6350|B5|S|0|3051638
||||||||221704257880597|14456|ZCTA5 14456|200218107|435166|G6350|B5|S|0|5963
||||||||221704257880683|14466|ZCTA5 14466|45391045|1170593|G6350|B5|S|0|1170593
||||||||221704257880703|14471|ZCTA5 14471|67591870|7379089|G6350|B5|S|0|7379089
||||||||221704257880819|14487|ZCTA5 14487|85290757|6113709|G6350|B5|S|0|6072436
||||||||221704257881284|14527|ZCTA5 14527|349407818|1723104|G6350|B5|S|0|1446828
||||||||221704257881736|14560|ZCTA5 14560|101092939|10072036|G6350|B5|S|0|7201812
||||||||221704257886755|14850|ZCTA5 14850|323269097|2323003|G6350|B5|S|0|31662
||||||||221704257886832|14860|ZCTA5 14860|52255661|8874320|G6350|B5|S|0|8865014
||||||||221704257887248|14882|ZCTA5 14882|84139708|16868873|G6350|B5|S|0|16609500
||||||||221704257887332|14886|ZCTA5 14886|194529766|590207|G6350|B5|S|1895|0
||||||||221704257877824|16505|ZCTA5 16505|30195344|23582053|G6350|B5|S|0|6538798
||||||||221704257877895|16511|ZCTA5 16511|19134733|12977444|G6350|B5|S|0|7095985
||||||||221704257879164|17201|ZCTA5 17201|49529177|53120|G6350|B5|S|1267902|53120
||||||||221704257879273|17265|ZCTA5 17265|78537558|122319|G6350|B5|S|1243750|0
||||||||221704257882688|18436|ZCTA5 18436|256006409|11973477|G6350|B5|S|0|2734680
||||||||221704257882698|18438|ZCTA5 18438|21342273|7486345|G6350|B5|S|0|6483147
||||||||221704257889610|19007|ZCTA5 19007|19358868|3692034|G6350|B5|S|1008452|834040
||||||||221704257889800|19013|ZCTA5 19013|14623209|3047964|G6350|B5|S|0|3035913
||||||||221704257890174|19022|ZCTA5 19022|3383977|1368889|G6350|B5|S|0|1368889
||||||||221704257890316|19029|ZCTA5 19029|5626718|4526659|G6350|B5|S|816|4078309
||||||||221704257891252|19061|ZCTA5 19061|18130020|2169680|G6350|B5|S|0|2147774
||||||||221704257891671|19067|ZCTA5 19067|81621530|14167136|G6350|B5|S|9019754|8278111
||||||||221704257891835|19078|ZCTA5 19078|5263377|503432|G6350|B5|S|37|434063
||||||||221704257892550|19113|ZCTA5 19113|1741455|0|G6350|B5|S|219|0
||||||||221704257895022|19153|ZCTA5 19153|26192036|6415607|G6350|B5|S|5297|3329144
||||||||221704257715126|19977|ZCTA5 19977|215243869|13926279|G6350|B5|S|0|4342
||||||||221704257714730|20024|ZCTA5 20024|5681759|5151680|G6350|B5|S|0|3437941
||||||||221704257714734|20032|ZCTA5 20032|13590932|7646203|G6350|B5|S|0|7335386
||||||||221704257714738|20037|ZCTA5 20037|1896195|597667|G6350|B5|S|0|209407
||||||||221704258292239|20181|ZCTA5 20181|201765193|2480513|G6350|B5|S|50484303|63043
||||||||221704257714586|20609|ZCTA5 20609|25943625|8174439|G6350|B5|S|0|3437089
||||||||221704257714604|20618|ZCTA5 20618|19639544|10234494|G6350|B5|S|0|5943001
||||||||221704257714617|20622|ZCTA5 20622|94607104|4022364|G6350|B5|S|0|2364062
||||||||221704257714620|20625|ZCTA5 20625|1267584|3419364|G6350|B5|S|0|3284778
||||||||221704257714627|20630|ZCTA5 20630|17978120|18959523|G6350|B5|S|0|11795686
||||||||221704257714720|20653|ZCTA5 20653|85944140|7151727|G6350|B5|S|0|98683
||||||||2217026263016403|20661|ZCTA5 20661|12177|130674|G6350|B5|S|0|10062
||||||||221704257714782|20664|ZCTA5 20664|105849931|30237306|G6350|B5|S|0|18555621
||||||||221704257714786|20674|ZCTA5 20674|4808255|10141910|G6350|B5|S|0|42623
||||||||221704257714805|20684|ZCTA5 20684|21594147|8778076|G6350|B5|S|0|5458416
||||||||221704257714812|20686|ZCTA5 20686|702006|3980524|G6350|B5|S|0|2277452
||||||||221704257714914|20724|ZCTA5 20724|48750924|0|G6350|B5|S|25979288|0
||||||||221704257714964|20744|ZCTA5 20744|67575765|286906|G6350|B5|S|0|11452
||||||||221704257714970|20745|ZCTA5 20745|16852948|258632|G6350|B5|S|11302|0
||||||||221704257715014|20755|ZCTA5 20755|27310698|124285|G6350|B5|S|6221310|92411
||||||||221704257715253|21005|ZCTA5 21005|86381153|2662682|G6350|B5|S|64505995|565524
||||||||221704257715260|21010|ZCTA5 21010|18786383|138136|G6350|B5|S|6269245|42116
||||||||221704257715310|21040|ZCTA5 21040|25417327|2996041|G6350|B5|S|4430329|6840
||||||||221704257715397|21085|ZCTA5 21085|49137245|2303355|G6350|B5|S|2890084|1147479
||||||||221704257715432|21113|ZCTA5 21113|38722896|30254|G6350|B5|S|1648591|0
||||||||221704257715658|21219|ZCTA5 21219|31405783|11182980|G6350|B5|S|10885308|1486149
||||||||221704257715663|21220|ZCTA5 21220|54850796|17277628|G6350|B5|S|0|101895
||||||||221704257715672|21221|ZCTA5 21221|38932078|16318085|G6350|B5|S|0|22122
||||||||221704257715689|21222|ZCTA5 21222|29793154|5747614|G6350|B5|S|1175832|0
||||||||221704257715903|21613|ZCTA5 21613|397996907|105909515|G6350|B5|S|0|28411
||||||||221704257715944|21634|ZCTA5 21634|11704828|21501749|G6350|B5|S|0|5837
||||||||221704257716011|21666|ZCTA5 21666|56637397|28345680|G6350|B5|S|12261|1402
||||||||221704257716015|21669|ZCTA5 21669|38270345|20205607|G6350|B5|S|534955|2673351
||||||||221704257716022|21675|ZCTA5 21675|7262251|1972418|G6350|B5|S|0|75185
||||||||221704257716248|21817|ZCTA5 21817|37459460|9172948|G6350|B5|S|0|31906
||||||||221704257716251|21821|ZCTA5 21821|38164744|13131001|G6350|B5|S|742556|156892
||||||||221704257716254|21824|ZCTA5 21824|5910334|1197167|G6350|B5|S|214937|10824
||||||||221704257716270|21838|ZCTA5 21838|142070069|17447620|G6350|B5|S|0|297779
||||||||221704257716283|21842|ZCTA5 21842|23724173|31478537|G6350|B5|S|37815|14476297
||||||||221704257716306|21853|ZCTA5 21853|297288948|27279659|G6350|B5|S|0|1309190
||||||||221704257716320|21869|ZCTA5 21869|225166724|33921269|G6350|B5|S|0|696543
||||||||221704257716323|21871|ZCTA5 21871|173839770|20976787|G6350|B5|S|0|1242544
||||||||221704257716340|21901|ZCTA5 21901|125734529|8924205|G6350|B5|S|0|42582
||||||||221704257716342|21903|ZCTA5 21903|32946888|2886443|G6350|B5|S|777918|2642503
||||||||221704258294203|22134|ZCTA5 22134|122086346|6112925|G6350|B5|S|51250096|1816851
||||||||221704258294468|22172|ZCTA5 22172|53350639|493301|G6350|B5|S|17672516|0
||||||||221704258299926|22556|ZCTA5 22556|120045950|1008636|G6350|B5|S|34867176|155836
||||||||221704258303771|22827|ZCTA5 22827|411414122|2422692|G6350|B5|S|63146325|0
||||||||221704258308427|23043|ZCTA5 23043|17637568|36109718|G6350|B5|S|0|17585188
||||||||221704258309223|23066|ZCTA5 23066|6073076|13845956|G6350|B5|S|0|5590019
||||||||221704258312268|23185|ZCTA5 23185|148250081|53120258|G6350|B5|S|11769096|1307718
||||||||221704258312443|23188|ZCTA5 23188|251900394|42369172|G6350|B5|S|0|15121745
||||||||221704258316307|23301|ZCTA5 23301|74663748|17912405|G6350|B5|S|0|523746
||||||||221704258316420|23308|ZCTA5 23308|91262192|29331174|G6350|B5|S|0|24658
||||||||221704258316636|23310|ZCTA5 23310|168678627|37573059|G6350|B5|S|2536249|11141859
||||||||221704258318064|23337|ZCTA5 23337|15779870|960716|G6350|B5|S|2591093|517867
||||||||221704258318732|23395|ZCTA5 23395|18873189|1887446|G6350|B5|S|0|212779
||||||||221704258319117|23413|ZCTA5 23413|19237870|462791|G6350|B5|S|326|56574
||||||||221704258319351|23417|ZCTA5 23417|122561674|44061980|G6350|B5|S|0|287292
||||||||221704258319357|23418|ZCTA5 23418|35139635|15868009|G6350|B5|S|9071389|14738729
||||||||221704258320680|23440|ZCTA5 23440|4107047|3418489|G6350|B5|S|0|1623493
||||||||221704258321091|23451|ZCTA5 23451|51193555|6236563|G6350|B5|S|15824|404
||||||||221704258322038|23455|ZCTA5 23455|39306549|6113067|G6350|B5|S|330|0
||||||||221704258322254|23457|ZCTA5 23457|175840834|100560639|G6350|B5|S|4083508|7508075
||||||||221704258322539|23480|ZCTA5 23480|4991169|85131|G6350|B5|S|0|2289
||||||||221704258322686|23503|ZCTA5 23503|13068162|6809432|G6350|B5|S|0|39143
||||||||221704258324039|23604|ZCTA5 23604|31376277|36959800|G6350|B5|S|1414|33377131
||||||||221704258324431|23651|ZCTA5 23651|2033725|13138022|G6350|B5|S|0|7144983
||||||||221704258324583|23661|ZCTA5 23661|12247018|23868673|G6350|B5|S|0|23800417
||||||||221704258324670|23663|ZCTA5 23663|7279323|7516008|G6350|B5|S|0|6487932
||||||||221704258324853|23669|ZCTA5 23669|31308972|5199564|G6350|B5|S|0|5731
||||||||221704258324863|23690|ZCTA5 23690|29705128|6441784|G6350|B5|S|1281291|1499416
||||||||221704258324865|23691|ZCTA5 23691|27893993|17470662|G6350|B5|S|23306882|17184754
||||||||221704258325513|23824|ZCTA5 23824|510269994|3935126|G6350|B5|S|32824868|259167
||||||||221704258326034|23836|ZCTA5 23836|68840587|10253066|G6350|B5|S|5820679|7051563
||||||||221704258326882|23872|ZCTA5 23872|258184503|452096|G6350|B5|S|19639664|209102
||||||||221704258328183|24084|ZCTA5 24084|293964881|5825093|G6350|B5|S|10781232|12854
||||||||221704258328516|24141|ZCTA5 24141|169830733|9314433|G6350|B5|S|7060074|831437
||||||||221704258329612|24441|ZCTA5 24441|137118408|911410|G6350|B5|S|24717931|0
||||||||221704257715800|26206|ZCTA5 26206|290332809|1899719|G6350|B5|S|42155009|1669
||||||||221704257715847|26260|ZCTA5 26260|372077077|548217|G6350|B5|S|9130016|75335
||||||||221704257715887|26292|ZCTA5 26292|74264228|181995|G6350|B5|S|31326559|64729
||||||||221704258299227|27540|ZCTA5 27540|124299312|2997386|G6350|B5|S|1771830|1201518
||||||||221704258300349|27562|ZCTA5 27562|140490833|23271721|G6350|B5|S|11482802|8771595
||||||||221704258305102|27810|ZCTA5 27810|524395252|136527829|G6350|B5|S|180206643|4649
||||||||221704258305610|27824|ZCTA5 27824|420062366|50318764|G6350|B5|S|171560674|1501795
||||||||221704258305638|27826|ZCTA5 27826|413935156|5372336|G6350|B5|S|217669791|2273380
||||||||221704258306655|27860|ZCTA5 27860|382725532|14040396|G6350|B5|S|52842985|9248323
||||||||221704258307455|27885|ZCTA5 27885|321210143|279145367|G6350|B5|S|1334529|164877625
||||||||221704258309525|27925|ZCTA5 27925|782085259|162041596|G6350|B5|S|190788775|48343912
||||||||221704258309615|27927|ZCTA5 27927|68859033|112872830|G6350|B5|S|2002|0
||||||||221704258309640|27928|ZCTA5 27928|389401366|64947373|G6350|B5|S|178087138|0
||||||||221704258310538|27970|ZCTA5 27970|308983313|17924693|G6350|B5|S|12814938|0
||||||||221704258310731|27981|ZCTA5 27981|23599441|8628447|G6350|B5|S|3205269|3183737
||||||||221704258323685|28310|ZCTA5 28310|112861736|435463|G6350|B5|S|79973730|330575
||||||||221704258324123|28315|ZCTA5 28315|168299024|843200|G6350|B5|S|11647865|0
||||||||221704258325412|28363|ZCTA5 28363|192734423|1259615|G6350|B5|S|44421212|172850
||||||||221704258325888|28376|ZCTA5 28376|721797333|2840682|G6350|B5|S|339718453|1349450
||||||||221704258326221|28387|ZCTA5 28387|76482584|519699|G6350|B5|S|258|0
||||||||221704258326363|28394|ZCTA5 28394|106900860|4946772|G6350|B5|S|136|58463
||||||||221704258326375|28396|ZCTA5 28396|141054566|804248|G6350|B5|S|15228488|402896
||||||||221704258326880|28420|ZCTA5 28420|443121722|970010|G6350|B5|S|77308746|0
||||||||221704258326908|28422|ZCTA5 28422|343744444|4474919|G6350|B5|S|31955228|0
||||||||221704258326921|28423|ZCTA5 28423|316272625|306820|G6350|B5|S|110158726|20259
||||||||221704258326932|28425|ZCTA5 28425|397465173|1556896|G6350|B5|S|883388|0
||||||||221704258326992|28436|ZCTA5 28436|112900333|4666|G6350|B5|S|20861000|0
||||||||221704258327026|28443|ZCTA5 28443|377655358|2335033|G6350|B5|S|84989884|1049921
||||||||221704258327056|28445|ZCTA5 28445|268706983|12851505|G6350|B5|S|126084223|1643718
||||||||221704258327074|28450|ZCTA5 28450|150782683|36020077|G6350|B5|S|43634868|0
||||||||221704258327093|28451|ZCTA5 28451|445996954|6712558|G6350|B5|S|87510390|0
||||||||221704258327104|28454|ZCTA5 28454|209891617|0|G6350|B5|S|27772637|0
||||||||221704258327120|28457|ZCTA5 28457|381797622|4921953|G6350|B5|S|49083929|0
||||||||221704258327272|28462|ZCTA5 28462|187512638|6181362|G6350|B5|S|20477051|76972
||||||||221704258327381|28465|ZCTA5 28465|28256398|8805884|G6350|B5|S|0|564481
||||||||221704258327488|28468|ZCTA5 28468|49495977|5268042|G6350|B5|S|0|532971
||||||||221704258327499|28469|ZCTA5 28469|66671952|3928999|G6350|B5|S|0|270522
||||||||221704258327528|28470|ZCTA5 28470|115714204|3932549|G6350|B5|S|2766844|0
||||||||221704258327569|28472|ZCTA5 28472|512446945|1677361|G6350|B5|S|542084|0
||||||||221704258327767|28512|ZCTA5 28512|15833399|45668748|G6350|B5|S|0|955068
||||||||221704258327794|28515|ZCTA5 28515|198862074|42603065|G6350|B5|S|37474285|0
||||||||221704258327816|28516|ZCTA5 28516|325567852|108060489|G6350|B5|S|1823704|7952073
||||||||221704258327847|28527|ZCTA5 28527|167263470|456066|G6350|B5|S|91348|0
||||||||221704258327851|28529|ZCTA5 28529|142384869|30263482|G6350|B5|S|44914076|0
||||||||221704258327906|28539|ZCTA5 28539|199642944|5552539|G6350|B5|S|80586967|1359579
||||||||221704258327931|28540|ZCTA5 28540|285710251|6360083|G6350|B5|S|22690642|1025649
