OID_PUMA5_20|GEOID_PUMA5_20|NAMELSAD_PUMA5_20|AREALAND_PUMA5_20|AREAWATER_PUMA5_20|MTFCC_PUMA5_20|FUNCSTAT_PUMA5_20|OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|AREALAND_PART|AREAWATER_PART
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258283631|35772|ZCTA5 35772|425357562|18317274|G6350|B5|S|425357562|18317274
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258283648|35774|ZCTA5 35774|36139337|362969|G6350|B5|S|36139337|362969
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258283670|35776|ZCTA5 35776|268376689|1277083|G6350|B5|S|211502169|891730
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284074|35951|ZCTA5 35951|201518742|985665|G6350|B5|S|38497444|6628
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284128|35954|ZCTA5 35954|276005287|246075|G6350|B5|S|14514921|86793
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284137|35956|ZCTA5 35956|192412287|523207|G6350|B5|S|269365|0
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284164|35957|ZCTA5 35957|202717508|638739|G6350|B5|S|41920473|98825
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284174|35958|ZCTA5 35958|136636043|5074727|G6350|B5|S|136636043|5074727
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284191|35959|ZCTA5 35959|160317437|54044860|G6350|B5|S|1058328|0
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284240|35961|ZCTA5 35961|305627895|1135264|G6350|B5|S|248761214|1098368
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284252|35962|ZCTA5 35962|185208731|133856|G6350|B5|S|168049393|133856
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284260|35963|ZCTA5 35963|74822019|57674|G6350|B5|S|74822019|57674
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284267|35966|ZCTA5 35966|218585504|48845|G6350|B5|S|218585504|48845
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284376|35967|ZCTA5 35967|329003539|826346|G6350|B5|S|303682250|826346
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284387|35968|ZCTA5 35968|164644778|435863|G6350|B5|S|164644778|435863
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284400|35971|ZCTA5 35971|143028937|0|G6350|B5|S|143028937|0
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284416|35974|ZCTA5 35974|32032179|30156|G6350|B5|S|32032179|30156
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284418|35975|ZCTA5 35975|88307995|453411|G6350|B5|S|64498600|23139
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284450|35978|ZCTA5 35978|179630727|359106|G6350|B5|S|179630727|359106
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284452|35979|ZCTA5 35979|30078820|0|G6350|B5|S|30078820|0
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284470|35981|ZCTA5 35981|67506064|0|G6350|B5|S|67506064|0
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284481|35983|ZCTA5 35983|124793555|17666427|G6350|B5|S|575894|0
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284488|35984|ZCTA5 35984|184749066|479271|G6350|B5|S|129531912|458793
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284502|35986|ZCTA5 35986|111552625|40083|G6350|B5|S|111552625|40083
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284509|35988|ZCTA5 35988|31859874|182320|G6350|B5|S|31859874|182320
217704485040178|0100600|DeKalb & Jackson Counties PUMA|4804664916|130441843|G6120|S|221704258284512|35989|ZCTA5 35989|148139452|269186|G6350|B5|S|148139452|269186
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258278742|30165|ZCTA5 30165|432439444|10527440|G6350|B5|S|4205501|8375
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258280594|35121|ZCTA5 35121|374142551|5294273|G6350|B5|S|2898441|0
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258283961|35901|ZCTA5 35901|153271313|10216787|G6350|B5|S|153271313|10216787
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258283990|35903|ZCTA5 35903|176699359|6845312|G6350|B5|S|176699359|6845312
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284008|35904|ZCTA5 35904|126414106|824438|G6350|B5|S|126414106|824438
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284016|35905|ZCTA5 35905|108336771|1530445|G6350|B5|S|82809194|1168891
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284022|35906|ZCTA5 35906|90600765|6525153|G6350|B5|S|90600765|6525153
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284030|35907|ZCTA5 35907|57191238|8019082|G6350|B5|S|57191238|8019082
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284100|35952|ZCTA5 35952|283463645|1035670|G6350|B5|S|156031301|530947
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284128|35954|ZCTA5 35954|276005287|246075|G6350|B5|S|261490366|159282
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284137|35956|ZCTA5 35956|192412287|523207|G6350|B5|S|192032363|523207
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284191|35959|ZCTA5 35959|160317437|54044860|G6350|B5|S|159259109|54044860
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284218|35960|ZCTA5 35960|379566174|45829023|G6350|B5|S|379566174|45829023
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284240|35961|ZCTA5 35961|305627895|1135264|G6350|B5|S|56866681|36896
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284376|35967|ZCTA5 35967|329003539|826346|G6350|B5|S|25321289|0
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284404|35972|ZCTA5 35972|67989664|304443|G6350|B5|S|44248231|130033
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284415|35973|ZCTA5 35973|284487407|1570940|G6350|B5|S|284487407|1570940
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284481|35983|ZCTA5 35983|124793555|17666427|G6350|B5|S|124217661|17666427
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284488|35984|ZCTA5 35984|184749066|479271|G6350|B5|S|55217154|20478
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258284513|35990|ZCTA5 35990|145389|0|G6350|B5|S|145389|0
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258285571|36271|ZCTA5 36271|210437274|7881770|G6350|B5|S|396629|0
217704485040743|0100700|Etowah & Cherokee Counties PUMA|2819537620|155333779|G6120|S|221704258285605|36272|ZCTA5 36272|823441665|3704937|G6350|B5|S|386167949|1213648
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|||||||||173314495|461654
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258280302|35096|ZCTA5 35096|203834874|14280153|G6350|B5|S|23395544|11905
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258284016|35905|ZCTA5 35905|108336771|1530445|G6350|B5|S|25527577|361554
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258285341|36201|ZCTA5 36201|100871694|135613|G6350|B5|S|100871694|135613
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258285364|36203|ZCTA5 36203|102156684|1952640|G6350|B5|S|61373464|1479973
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258285376|36205|ZCTA5 36205|33672828|62127|G6350|B5|S|33672828|62127
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258285388|36206|ZCTA5 36206|40820302|326266|G6350|B5|S|40820302|326266
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258285418|36207|ZCTA5 36207|193785654|1478229|G6350|B5|S|193701649|1474781
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258285421|36250|ZCTA5 36250|50990207|178966|G6350|B5|S|50990207|178966
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258285467|36260|ZCTA5 36260|74922104|928863|G6350|B5|S|27685140|240162
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258285515|36265|ZCTA5 36265|254021564|847738|G6350|B5|S|254021564|847738
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258285571|36271|ZCTA5 36271|210437274|7881770|G6350|B5|S|210040645|7881770
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258285605|36272|ZCTA5 36272|823441665|3704937|G6350|B5|S|275141824|2165883
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258285658|36277|ZCTA5 36277|19953407|207962|G6350|B5|S|19953407|207962
217704485040925|0100800|Calhoun County PUMA|1569246127|16536293|G6120|S|221704258285675|36279|ZCTA5 36279|78735787|699939|G6350|B5|S|78735787|699939
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258278752|35004|ZCTA5 35004|44648157|457082|G6350|B5|S|44648157|457082
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258278873|35013|ZCTA5 35013|72862|1452|G6350|B5|S|72862|1452
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258278973|35016|ZCTA5 35016|204536100|1514148|G6350|B5|S|11430984|90774
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258279306|35031|ZCTA5 35031|337547026|2111358|G6350|B5|S|337547026|2111358
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258279630|35049|ZCTA5 35049|107808853|665254|G6350|B5|S|107808853|665254
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258279646|35052|ZCTA5 35052|866082|2971|G6350|B5|S|866082|2971
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258279656|35054|ZCTA5 35054|58480379|11396616|G6350|B5|S|58480379|11396616
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258279869|35063|ZCTA5 35063|103800400|1021714|G6350|B5|S|9583184|44788
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280096|35079|ZCTA5 35079|284009404|1252736|G6350|B5|S|283784516|1252736
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280266|35094|ZCTA5 35094|152133567|5548312|G6350|B5|S|23041266|76000
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280309|35097|ZCTA5 35097|20450291|42678|G6350|B5|S|20450291|42678
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280333|35112|ZCTA5 35112|2776765|35020|G6350|B5|S|2776765|35020
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280511|35120|ZCTA5 35120|183356218|996159|G6350|B5|S|183356218|996159
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280594|35121|ZCTA5 35121|374142551|5294273|G6350|B5|S|371244110|5294273
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280687|35125|ZCTA5 35125|122741979|570216|G6350|B5|S|122741979|570216
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280715|35126|ZCTA5 35126|155722515|1491570|G6350|B5|S|5349836|45923
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280765|35128|ZCTA5 35128|180590696|14999158|G6350|B5|S|177198203|14866951
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280788|35131|ZCTA5 35131|183324407|6066806|G6350|B5|S|183324407|6066806
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280795|35133|ZCTA5 35133|125662942|2179900|G6350|B5|S|125662942|2179900
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280797|35135|ZCTA5 35135|18539583|4832976|G6350|B5|S|18539583|4832976
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280821|35146|ZCTA5 35146|267114399|3249967|G6350|B5|S|260073293|3057402
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280929|35172|ZCTA5 35172|76244374|129906|G6350|B5|S|61873578|129906
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280959|35173|ZCTA5 35173|167136269|2855098|G6350|B5|S|39926909|630844
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258280979|35178|ZCTA5 35178|149085745|3556995|G6350|B5|S|31603526|978841
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258281007|35180|ZCTA5 35180|221001538|1234764|G6350|B5|S|80352294|682746
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258284100|35952|ZCTA5 35952|283463645|1035670|G6350|B5|S|126564833|467625
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258284110|35953|ZCTA5 35953|333744598|12440940|G6350|B5|S|333744598|12440940
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258284164|35957|ZCTA5 35957|202717508|638739|G6350|B5|S|10107139|31300
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258284404|35972|ZCTA5 35972|67989664|304443|G6350|B5|S|23741433|174410
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258284442|35976|ZCTA5 35976|330425378|92583848|G6350|B5|S|26068181|48803
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258284466|35980|ZCTA5 35980|142516352|316114|G6350|B5|S|68104367|185134
217704485040918|0100900|St. Clair & Blount Counties PUMA|3306018822|71292066|G6120|S|221704258284504|35987|ZCTA5 35987|155951028|1434182|G6350|B5|S|155951028|1434182
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258278973|35016|ZCTA5 35016|204536100|1514148|G6350|B5|S|43355728|369400
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258278977|35019|ZCTA5 35019|73191434|620136|G6350|B5|S|46242471|530141
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258279351|35033|ZCTA5 35033|192668692|8666307|G6350|B5|S|169223925|8325844
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258279652|35053|ZCTA5 35053|127644060|24400920|G6350|B5|S|127644060|24400920
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258279686|35055|ZCTA5 35055|165271470|2734060|G6350|B5|S|165271470|2734060
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258279701|35057|ZCTA5 35057|331192889|9119316|G6350|B5|S|331192889|9119316
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258279768|35058|ZCTA5 35058|194814399|2937191|G6350|B5|S|194814399|2937191
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258279935|35070|ZCTA5 35070|455966|762|G6350|B5|S|455966|762
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258280059|35077|ZCTA5 35077|389133904|3061882|G6350|B5|S|389133904|3061882
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258280149|35083|ZCTA5 35083|84280347|572970|G6350|B5|S|84280347|572970
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258280220|35087|ZCTA5 35087|59180125|480238|G6350|B5|S|28658127|247073
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258280311|35098|ZCTA5 35098|76614536|2484437|G6350|B5|S|76614536|2484437
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258280994|35179|ZCTA5 35179|241368482|1899892|G6350|B5|S|230696348|1866233
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282150|35503|ZCTA5 35503|203623754|2813705|G6350|B5|S|17455594|926644
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282169|35540|ZCTA5 35540|182223601|1342547|G6350|B5|S|182223601|1342547
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282175|35541|ZCTA5 35541|171899294|19355260|G6350|B5|S|171899294|19355260
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282184|35543|ZCTA5 35543|95804616|272895|G6350|B5|S|95804616|272895
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282210|35548|ZCTA5 35548|183241939|256180|G6350|B5|S|183241939|256180
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282238|35552|ZCTA5 35552|158092703|0|G6350|B5|S|95460992|0
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282246|35553|ZCTA5 35553|395997526|13216065|G6350|B5|S|395997526|13216065
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282253|35554|ZCTA5 35554|134912396|195964|G6350|B5|S|25714665|0
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282302|35563|ZCTA5 35563|240851261|233542|G6350|B5|S|211948923|233542
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282313|35564|ZCTA5 35564|177177970|350045|G6350|B5|S|164620109|200638
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282341|35565|ZCTA5 35565|724555135|2230829|G6350|B5|S|554630232|2021514
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282377|35570|ZCTA5 35570|604920573|71618|G6350|B5|S|599728161|71618
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282381|35571|ZCTA5 35571|160971601|4368059|G6350|B5|S|35641659|59698
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282389|35572|ZCTA5 35572|202318376|7978196|G6350|B5|S|202318376|7978196
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282397|35575|ZCTA5 35575|90813472|262033|G6350|B5|S|90813472|262033
217704485029710|0101000|Cullman, Marion & Winston Counties PUMA|5413280343|104587579|G6120|S|221704258282406|35577|ZCTA5 35577|459503|0|G6350|B5|S|459503|0
